gene.name,adj.pvals,lFC,subpopulation
PPP2R4,6.87E-76,0.740272619,Ex4
CYP46A1,7.75E-74,0.608080376,Ex4
TPPP,3.05E-72,0.508247234,Ex4
GIT1,7.63E-72,0.700801765,Ex4
STXBP6,8.63E-71,0.629833411,Ex4
LRRC4B,8.88E-71,0.638352827,Ex4
SH3GLB2,8.99E-71,0.723254121,Ex4
RP5-1187M17.10,1.27E-70,0.587356449,Ex4
HPCAL1,1.31E-70,0.615688506,Ex4
PTPRF,1.01E-69,0.694333383,Ex4
DYNLL2,4.61E-68,0.531024696,Ex4
ADAP1,9.05E-68,0.921020112,Ex4
MAP2K2,6.18E-67,0.815261502,Ex4
DGCR2,1.06E-66,0.580425752,Ex4
PABPN1,4.57E-66,0.623975288,Ex4
TNFRSF25,1.94E-65,0.807721115,Ex4
PEA15,4.78E-65,0.526248361,Ex4
TMEM127,7.84E-65,0.875184392,Ex4
APBB1,9.56E-65,0.5450961,Ex4
ADGRB1,4.49E-64,0.745638951,Ex4
ADGRB2,1.13E-63,0.603960097,Ex4
CAPNS1,9.65E-62,0.754582782,Ex4
LTBP3,1.25E-61,0.754318871,Ex4
PYGB,1.41E-59,0.754787216,Ex4
MAPK3,7.46E-59,0.719613345,Ex4
RABL6,8.61E-59,0.641132991,Ex4
BIN1,1.86E-58,0.502968196,Ex4
CAMTA2,3.76E-58,0.65693805,Ex4
KCNIP2,1.56E-57,0.62730428,Ex4
NBL1,1.15E-56,0.725351563,Ex4
SUN2,8.06E-56,0.816727253,Ex4
YJEFN3,1.06E-55,0.806648661,Ex4
PLXNA1,1.08E-55,0.808528114,Ex4
SPOCK3,3.78E-55,0.616246871,Ex4
CEBPD,1.17E-54,0.757262277,Ex4
KCTD2,2.46E-54,0.761707628,Ex4
KLHL2,6.73E-54,0.514233074,Ex4
TYRO3,1.14E-53,0.541103743,Ex4
LMTK3,2.50E-53,0.651311177,Ex4
KCNA2,2.63E-53,0.738618933,Ex4
FBXO44,3.99E-53,0.61534965,Ex4
SCN1B,1.06E-52,0.762626119,Ex4
SLC24A4,1.20E-51,0.78635735,Ex4
NSMF,2.13E-51,0.633265875,Ex4
CLCN7,2.50E-51,0.802920159,Ex4
MT3,8.44E-51,0.601145378,Ex4
MAP1S,2.85E-50,0.796410701,Ex4
ATN1,3.17E-50,0.564075726,Ex4
PLPPR2,1.90E-49,0.811966106,Ex4
INO80D,3.79E-49,0.613093429,Ex4
UBTF,7.04E-49,0.703270808,Ex4
WIPF3,1.97E-48,0.501893106,Ex4
USF2,7.30E-48,0.746335543,Ex4
SERPINE2,1.20E-47,0.688578007,Ex4
GPC1,4.38E-47,0.595837663,Ex4
PPP1R9B,7.10E-47,0.642249426,Ex4
AGAP2,3.89E-46,0.643673627,Ex4
BRSK2,7.50E-46,0.514493415,Ex4
SLC38A11,7.93E-46,0.619499976,Ex4
ATXN7L3,1.39E-45,0.603298145,Ex4
DLG4,4.15E-45,0.539618305,Ex4
PIP5K1B,1.67E-44,0.646760169,Ex4
SYT13,3.46E-44,0.557665996,Ex4
ADRBK1,4.83E-44,0.685820602,Ex4
BCAR1,9.22E-43,0.687925828,Ex4
PDK2,3.17E-42,0.763620665,Ex4
KCNJ4,1.29E-41,0.671083033,Ex4
SDCBP,1.46E-41,0.602177187,Ex4
CRIP2,1.52E-41,0.648057916,Ex4
PPP4R4,2.69E-41,0.574181257,Ex4
PRKACA,3.72E-41,0.621928397,Ex4
DDN,5.72E-41,0.783807269,Ex4
ZMYM3,1.87E-40,0.592085547,Ex4
PLEC,2.91E-40,0.503424067,Ex4
GALNT9,6.68E-40,0.672352819,Ex4
B4GALNT4,4.72E-39,0.638937715,Ex4
GOLGA7B,3.27E-38,0.689242668,Ex4
DIRAS1,6.39E-38,0.525342042,Ex4
INTS1,6.21E-37,0.741287463,Ex4
CHST1,7.82E-37,0.541609161,Ex4
CDK5R2,1.82E-36,0.624568857,Ex4
SNN,2.30E-36,0.506904744,Ex4
PRRT1,7.84E-36,0.519296588,Ex4
CTXN1,1.26E-35,0.710925589,Ex4
GLRA3,2.22E-35,0.567554029,Ex4
HYOU1,2.45E-34,0.643975084,Ex4
TNPO2,5.78E-34,0.506723129,Ex4
RTN4R,7.49E-34,0.666880333,Ex4
ARFGAP1,1.21E-33,0.553983105,Ex4
ABCA2,1.37E-33,0.618830607,Ex4
VPS4A,6.98E-33,0.631832286,Ex4
PNMA3,1.01E-32,0.596442918,Ex4
EIF5A,1.16E-32,0.501492116,Ex4
ETS2,1.52E-32,0.560480761,Ex4
BRSK1,1.59E-31,0.568381552,Ex4
CRLF1,1.90E-31,0.519637609,Ex4
CHRM1,4.01E-31,0.663634805,Ex4
LGI3,4.55E-31,0.565535832,Ex4
HSPA13,4.07E-30,0.519122522,Ex4
TMEM181,1.05E-29,0.521987421,Ex4
DOC2A,1.16E-29,0.530250479,Ex4
TMEM63B,2.15E-29,0.712217965,Ex4
TMEM9,2.39E-29,0.522334682,Ex4
GPD1L,2.43E-29,0.592394415,Ex4
SIN3B,2.78E-28,0.512771091,Ex4
PFKL,3.43E-28,0.672901949,Ex4
KLC2,3.70E-28,0.538993656,Ex4
PPFIA3,8.95E-28,0.563530341,Ex4
RAB11B,1.40E-26,0.518640084,Ex4
SEMA6B,2.49E-26,0.6367446,Ex4
ATG13,1.04E-25,0.53855709,Ex4
CHD4,1.67E-25,0.502531136,Ex4
SSBP4,2.20E-25,0.599500194,Ex4
UBXN6,4.57E-25,0.6898199,Ex4
LRP1,7.01E-25,0.503166105,Ex4
CARM1,3.86E-24,0.539404518,Ex4
PER1,5.21E-24,0.608110829,Ex4
TCERG1L,6.39E-24,0.544681209,Ex4
CELF3,9.53E-24,0.541737185,Ex4
EGFL7,4.30E-22,0.521070267,Ex4
PPARGC1A,6.65E-22,0.513203963,Ex4
MATK,7.22E-22,0.565424384,Ex4
MOB1B,1.02E-21,0.591608494,Ex4
FSCN1,1.08E-21,0.527739326,Ex4
ZMIZ2,1.28E-21,0.617080437,Ex4
SH3GL1,1.56E-21,0.55579666,Ex4
C2orf72,1.86E-21,0.545050947,Ex4
DHCR24,3.07E-21,0.559718567,Ex4
FAM131B,7.42E-20,0.532191154,Ex4
TEF,1.53E-18,0.509816833,Ex4
FSD1,1.51E-14,0.523148597,Ex4
KCNV1,1.19E-13,0.504483497,Ex4
FBXO41,2.62E-12,0.5095417,Ex4
SLC44A5,0,1.423181817,Ex5
KCND3,0,1.094256877,Ex5
CTNNA2,0,0.931558831,Ex5
COBLL1,0,3.251680823,Ex5
SLC38A11,0,1.569403349,Ex5
VWC2L,0,2.61141666,Ex5
RARB,0,1.890263551,Ex5
ALCAM,0,1.635816665,Ex5
KCNAB1,0,1.488092325,Ex5
GABRG1,0,3.687956718,Ex5
INPP4B,0,1.13557728,Ex5
TDO2,0,2.282677502,Ex5
FSTL5,0,1.557988071,Ex5
PLCXD3,0,2.574699142,Ex5
EDIL3,0,1.110957643,Ex5
SPOCK1,0,0.794342144,Ex5
PTCHD4,0,1.552392801,Ex5
KHDRBS2,0,0.653104835,Ex5
TPBG,0,2.503392067,Ex5
SLC35F1,0,0.913510155,Ex5
POU6F2,0,1.249562868,Ex5
PCLO,0,0.759382579,Ex5
FOXP2,0,1.921983904,Ex5
TBL1X,0,2.236934881,Ex5
IL1RAPL2,0,2.505429931,Ex5
UNC5D,0,0.72772852,Ex5
TOX,0,2.078062272,Ex5
ALDH1A1,0,3.111600493,Ex5
RORB,0,1.70886441,Ex5
SLC22A10,0,1.759472414,Ex5
CNTN5,0,1.252644756,Ex5
PAPSS2,0,2.835908588,Ex5
FAM19A2,0,1.004673193,Ex5
GRIP1,0,1.437698744,Ex5
KCNH5,0,1.431914696,Ex5
RORA,0,0.919876791,Ex5
CNTNAP4,0,1.632443193,Ex5
DCC,0,2.105289469,Ex5
TSHZ2,0,2.812415657,Ex5
PDZRN4,6.71E-296,0.890851147,Ex5
SPAG16,2.57E-275,1.068363577,Ex5
SNTG1,3.92E-266,0.50835581,Ex5
KLHL32,8.75E-265,1.1536593,Ex5
TRHDE,7.82E-261,0.896697735,Ex5
TSHZ3,2.97E-260,1.244553007,Ex5
KIF16B,2.83E-253,1.393452102,Ex5
HS3ST4,1.82E-251,0.509132126,Ex5
FSTL4,1.89E-251,0.789452851,Ex5
FNBP1L,3.38E-248,1.380878792,Ex5
CLMP,3.62E-246,1.849613598,Ex5
BCAR3,1.20E-242,1.926459552,Ex5
HS3ST2,7.80E-234,1.122068949,Ex5
MARCKS,1.84E-226,1.086932167,Ex5
TNNT2,1.21E-221,1.540405531,Ex5
LRRN3,3.62E-216,1.079538596,Ex5
CEMIP,1.94E-215,1.269048585,Ex5
TMTC2,7.84E-215,1.088615202,Ex5
ZMAT4,1.60E-214,0.778167737,Ex5
BACH2,1.95E-213,1.1927179,Ex5
FAP,8.10E-213,1.862265783,Ex5
SPATS2L,2.01E-205,0.849375019,Ex5
ADGRL2,2.98E-204,0.52409947,Ex5
LRMP,3.47E-201,1.553326249,Ex5
GABRG3,1.69E-199,0.685007071,Ex5
FOXP1,1.81E-199,0.541612911,Ex5
MYRIP,2.22E-199,0.654211887,Ex5
KIAA1456,9.17E-199,1.078895523,Ex5
SLC24A2,2.63E-196,0.505117968,Ex5
ACOT11,8.71E-196,1.420547539,Ex5
GREM2,1.05E-193,1.780760125,Ex5
CXXC4,1.65E-193,1.406512673,Ex5
KHDRBS3,1.25E-187,0.52805324,Ex5
EPHA3,9.73E-184,1.1725943,Ex5
PPFIBP1,4.06E-175,0.712904488,Ex5
DNAJC1,3.57E-171,0.880260997,Ex5
RHOBTB2,1.69E-169,0.925854262,Ex5
NEUROD6,8.08E-163,1.433223398,Ex5
PDE10A,4.44E-158,0.806351338,Ex5
UBE2E3,3.95E-157,0.791555041,Ex5
CCDC3,5.95E-157,0.717112374,Ex5
PCDH11X,7.45E-157,0.732842477,Ex5
ADAMTS19,7.62E-156,1.065643742,Ex5
FAM189A1,1.55E-155,0.806639856,Ex5
KCNQ3,4.06E-155,0.524424807,Ex5
RXFP1,4.33E-154,0.958502859,Ex5
CHSY3,4.47E-154,0.529829238,Ex5
RANBP17,3.39E-153,0.942735558,Ex5
MTHFD2L,4.38E-153,1.246227297,Ex5
ASPH,1.59E-152,0.843561008,Ex5
NUAK1,4.15E-151,0.545139627,Ex5
SCN1B,2.85E-149,0.741459407,Ex5
PTMA,7.68E-148,0.611328109,Ex5
KIAA0319,1.07E-144,0.852838631,Ex5
ZMYND8,2.08E-143,0.554156607,Ex5
ATP8B1,4.89E-141,1.097728797,Ex5
ITPK1,5.28E-140,0.694124867,Ex5
NAPEPLD,1.82E-138,0.753253573,Ex5
BMPER,3.27E-138,0.677377598,Ex5
FARP1,4.66E-138,0.765899188,Ex5
SLIT1,1.13E-133,0.75531866,Ex5
ADCY2,1.83E-132,0.559453449,Ex5
MLLT3,1.95E-128,0.538218479,Ex5
GRM3,5.58E-127,0.634271961,Ex5
PDZRN3,2.90E-124,0.566780847,Ex5
COL6A1,9.31E-124,1.158443305,Ex5
RP11-58C22.1,6.17E-123,1.290338688,Ex5
ATG7,5.77E-114,0.615149528,Ex5
CPNE9,5.99E-114,1.228209477,Ex5
MAGI3,6.76E-111,0.510403417,Ex5
GPR158,4.87E-109,0.532501736,Ex5
GUCY1A3,5.70E-109,1.004482143,Ex5
MGLL,1.35E-104,0.799345976,Ex5
MAN2A1,1.85E-104,0.762325132,Ex5
EPHA5,3.68E-104,0.595731529,Ex5
UBE3D,2.78E-103,0.789031255,Ex5
PCDH10,5.18E-103,0.741761168,Ex5
IL1RAP,8.17E-102,1.280003214,Ex5
IPCEF1,5.79E-100,0.546992407,Ex5
CFAP221,2.48E-98,0.823146147,Ex5
DPY19L1,4.64E-98,0.857866498,Ex5
COL11A1,1.46E-93,0.791604746,Ex5
SCG3,3.68E-92,0.7211632,Ex5
CREB5,2.39E-91,1.173636381,Ex5
VWC2,1.12E-90,1.078833519,Ex5
NTN4,1.02E-89,1.005967546,Ex5
DPY19L2,7.83E-85,0.642441903,Ex5
CTNNB1,1.86E-84,0.72318911,Ex5
MSRB3,2.17E-81,0.957597778,Ex5
NMT2,2.65E-81,0.622493392,Ex5
PAG1,2.84E-81,0.883192636,Ex5
GSG1L,4.59E-81,0.722595292,Ex5
TTC9B,6.33E-80,0.648609732,Ex5
CDHR3,4.40E-78,0.924879818,Ex5
SND1,5.58E-78,0.643750279,Ex5
NEO1,1.48E-76,0.704735055,Ex5
STAMBPL1,7.19E-75,0.666845776,Ex5
VPS41,1.79E-74,0.57114081,Ex5
ST3GAL6,2.55E-74,0.800257776,Ex5
RSPO2,3.83E-72,0.636736408,Ex5
FHL1,1.12E-70,0.678394293,Ex5
NEK11,1.86E-70,0.742254198,Ex5
MXI1,4.47E-67,0.580619294,Ex5
KIAA1958,6.64E-67,0.705808189,Ex5
TSPAN13,1.34E-66,0.535869844,Ex5
GABRA5,4.21E-65,0.68983705,Ex5
C9orf72,2.00E-63,0.869240496,Ex5
LPGAT1,3.96E-63,0.629293511,Ex5
SMAP1,5.82E-63,0.511645451,Ex5
LRRN1,1.74E-62,0.871171519,Ex5
HPCA,1.73E-60,0.530101828,Ex5
ALS2,4.91E-60,0.657083779,Ex5
FAM161A,5.54E-60,0.856624472,Ex5
SGPL1,8.60E-60,0.853642935,Ex5
PLEKHG1,4.71E-59,1.087496748,Ex5
CENPC,1.31E-55,0.567837312,Ex5
CNTRL,1.51E-55,0.924016643,Ex5
ZDHHC17,1.36E-53,0.534650278,Ex5
RNLS,4.32E-53,0.636849251,Ex5
CD200,6.97E-53,0.574404531,Ex5
TM7SF3,7.20E-52,0.673466876,Ex5
LGI1,1.49E-51,0.662014612,Ex5
CCDC102B,3.82E-51,0.707141249,Ex5
NRSN1,1.69E-49,0.540480882,Ex5
SMARCC1,2.12E-49,0.699009891,Ex5
MB21D2,1.52E-46,0.81037319,Ex5
FAM78B,1.77E-46,0.574072664,Ex5
C5orf30,5.61E-45,0.640709768,Ex5
FCHSD2,1.10E-44,0.500848653,Ex5
NAP1L5,1.68E-44,0.514023155,Ex5
S100A6,1.80E-44,0.590393798,Ex5
GIPC2,4.16E-44,0.50673162,Ex5
TCF7L2,3.27E-43,0.701251624,Ex5
BCAT1,1.89E-41,0.725403176,Ex5
THUMPD2,2.22E-41,0.793895017,Ex5
CTNNA3,3.09E-41,0.50304382,Ex5
GLIS1,9.43E-41,0.784270873,Ex5
CEP192,1.85E-40,0.542126128,Ex5
ST6GAL2,3.93E-40,0.599057489,Ex5
HSPA1A,7.59E-37,0.596428836,Ex5
KIAA1549,2.27E-35,0.531208555,Ex5
TMEM145,3.27E-35,0.530409582,Ex5
CTNNA1,3.63E-35,0.653788868,Ex5
MYO5C,6.95E-35,0.742716163,Ex5
LGALS8,3.37E-34,0.575993093,Ex5
CCDC136,4.51E-34,0.624141021,Ex5
CEP63,4.74E-34,0.581880599,Ex5
BBS7,9.04E-34,0.529111486,Ex5
NME9,4.39E-33,0.656352478,Ex5
GPLD1,1.32E-32,0.677650128,Ex5
USP39,1.56E-32,0.516604439,Ex5
CARNMT1,2.83E-32,0.554972955,Ex5
KIAA1324L,9.95E-32,0.702349788,Ex5
ARL4C,1.07E-31,0.513460518,Ex5
APPL2,1.37E-31,0.610972895,Ex5
CCDC138,3.21E-31,0.535421743,Ex5
CNIH3,4.31E-31,0.570408635,Ex5
LRRTM2,6.22E-31,0.56762228,Ex5
UHRF2,8.83E-31,0.575161735,Ex5
PTBP3,1.52E-30,0.607101367,Ex5
TANK,6.13E-30,0.5123063,Ex5
HOOK2,1.82E-29,0.540542802,Ex5
ERO1B,3.05E-29,0.615181321,Ex5
UPF3B,7.11E-29,0.570069388,Ex5
ANKS6,3.76E-28,0.599499987,Ex5
ST5,1.91E-27,0.621761263,Ex5
EML4,9.05E-27,0.615713774,Ex5
DENND4C,2.56E-26,0.544510152,Ex5
NUP160,4.84E-26,0.611647088,Ex5
JADE1,1.37E-24,0.511639999,Ex5
SLC8A3,4.24E-24,0.527324145,Ex5
NR2C1,6.33E-24,0.537359421,Ex5
USP45,7.78E-22,0.557271098,Ex5
TXNDC16,1.13E-21,0.527441075,Ex5
KLHL8,3.43E-19,0.563675606,Ex5
HMGXB4,9.64E-19,0.549510876,Ex5
PTPN14,2.77E-17,0.542263847,Ex5
WDSUB1,4.03E-14,0.516553679,Ex5
PARK7,0,0.980024227,Ex6
FBXO2,0,1.066334414,Ex6
STMN1,0,0.618798854,Ex6
ATPIF1,0,0.817812631,Ex6
ATP6V0B,0,0.690199237,Ex6
GUK1,0,0.740480042,Ex6
HPCAL1,0,1.195005039,Ex6
RTN4,0,0.814936267,Ex6
MDH1,0,0.83511962,Ex6
ATP5G3,0,0.92024622,Ex6
C2orf80,0,1.072201315,Ex6
TUBA4A,0,0.977935527,Ex6
SERPINE2,0,0.957580043,Ex6
ITM2C,0,1.039702867,Ex6
RAMP1,0,1.055694231,Ex6
BRK1,0,1.042592096,Ex6
RPL15,0,0.884759984,Ex6
EIF1B,0,0.848497658,Ex6
CCK,0,0.980025809,Ex6
LRRC2,0,1.194185285,Ex6
RPL29,0,0.913201032,Ex6
SPCS1,0,0.979123529,Ex6
ARL6IP5,0,0.923618401,Ex6
GAP43,0,0.865281305,Ex6
P2RY14,0,1.875145943,Ex6
LRPAP1,0,0.991848416,Ex6
HOPX,0,1.338395418,Ex6
H2AFZ,0,1.095445977,Ex6
SLC25A4,0,1.068607109,Ex6
BTF3,0,1.014244217,Ex6
ENC1,0,0.546236405,Ex6
RASGRF2,0,0.757558153,Ex6
CTXN3,0,1.645973745,Ex6
HINT1,0,1.012596742,Ex6
HMP19,0,0.751162927,Ex6
TUBB2A,0,0.687462141,Ex6
NDUFA4,0,0.878526733,Ex6
ARL4A,0,1.603385636,Ex6
CHCHD2,0,1.113022264,Ex6
HSPB1,0,1.021054223,Ex6
BAIAP2L1,0,1.119362446,Ex6
AP1S1,0,1.216143172,Ex6
SPDYE2,0,1.482993173,Ex6
ATP6V1F,0,0.978759852,Ex6
SLC25A6,0,0.956484287,Ex6
TMSB4X,0,0.840181629,Ex6
APOO,0,0.93000887,Ex6
ATP6AP2,0,0.757198583,Ex6
PCSK1N,0,0.813905716,Ex6
RPS4X,0,0.879014423,Ex6
BEX1,0,1.083826596,Ex6
BEX4,0,0.787550418,Ex6
BEX2,0,0.958182337,Ex6
NGFRAP1,0,0.945419554,Ex6
TCEAL4,0,0.997437824,Ex6
PNCK,0,1.063901165,Ex6
NEFM,0,0.883876281,Ex6
NEFL,0,0.793650255,Ex6
RPL7,0,1.138543712,Ex6
LY6E,0,0.845953388,Ex6
GLIS3,0,1.016165442,Ex6
DCTN3,0,1.055326816,Ex6
C9orf16,0,0.7454136,Ex6
TUBB4B,0,0.785429001,Ex6
RCN1,0,1.655440757,Ex6
FTH1,0,1.038380295,Ex6
GNG3,0,0.974591927,Ex6
CCDC85B,0,0.846237633,Ex6
HSPA8,0,1.427958094,Ex6
VDAC2,0,0.989668012,Ex6
FAM213A,0,0.788535562,Ex6
RBP4,0,1.735743979,Ex6
TPI1,0,0.860087747,Ex6
LDHB,0,0.877030821,Ex6
CCDC65,0,1.359101431,Ex6
TUBA1A,0,1.025754265,Ex6
TESPA1,0,0.652799998,Ex6
CD63,0,1.34143912,Ex6
BTG1,0,1.236025046,Ex6
SLC25A3,0,0.820816996,Ex6
ISCU,0,0.974436863,Ex6
CUX2,0,0.802125752,Ex6
ERP29,0,1.288343836,Ex6
PEBP1,0,0.708415891,Ex6
DYNLL1,0,1.020392981,Ex6
UBC,0,0.896846193,Ex6
RAN,0,0.914057709,Ex6
PCDH8,0,1.260468473,Ex6
RPL36AL,0,1.123952491,Ex6
ATP6V1D,0,0.895550752,Ex6
DDX24,0,0.711442878,Ex6
HSP90AA1,0,0.562433492,Ex6
CKB,0,0.897448518,Ex6
C14orf2,0,1.034775729,Ex6
CRIP2,0,0.883147809,Ex6
SCG5,0,0.876094566,Ex6
SRP14,0,0.846785063,Ex6
EID1,0,0.698706652,Ex6
CRYM,0,1.028763805,Ex6
TUFM,0,1.063390431,Ex6
ALDOA,0,0.661955231,Ex6
CNGB1,0,1.223976765,Ex6
GABARAPL2,0,1.196321633,Ex6
COX4I1,0,0.932293345,Ex6
UBB,0,0.763445517,Ex6
CA4,0,2.040526741,Ex6
H3F3B,0,0.854711176,Ex6
DDRGK1,0,1.409081214,Ex6
CHGB,0,0.934662335,Ex6
LAMP5,0,1.792642036,Ex6
PSMA7,0,1.013920808,Ex6
PIN1,0,0.928357677,Ex6
RAB3A,0,0.99576651,Ex6
TMEM59L,0,0.679336813,Ex6
UQCRFS1,0,1.118722572,Ex6
RABAC1,0,0.913997231,Ex6
TMEM160,0,0.746044005,Ex6
SEPW1,0,0.886791622,Ex6
FTL,0,0.606724389,Ex6
YWHAH,0,0.83212704,Ex6
TIMP3,0,1.927395152,Ex6
SNU13,0,0.842368365,Ex6
SOD1,0,0.76723568,Ex6
CCT7,1.74E-305,1.093683033,Ex6
ATP5G1,9.09E-305,0.915480264,Ex6
S100A6,1.73E-304,1.016343721,Ex6
PCMT1,4.02E-303,0.74517483,Ex6
RAPH1,2.05E-302,0.903137732,Ex6
SNX3,5.84E-302,0.754146928,Ex6
TCEAL2,3.33E-301,0.834018883,Ex6
ATP5J,3.80E-301,0.937836193,Ex6
GAPDH,1.03E-300,0.510457103,Ex6
RPL10A,2.03E-300,1.020458205,Ex6
BEX5,5.40E-300,0.957771952,Ex6
CYCS,2.70E-299,0.876583771,Ex6
MPC2,2.60E-298,0.949517733,Ex6
BCAP31,1.00E-297,0.823101404,Ex6
ATP6V1G1,2.07E-294,0.797599662,Ex6
TCEB1,5.34E-294,0.969189294,Ex6
CFL1,1.76E-293,0.619498101,Ex6
GABRD,1.59E-291,0.840144625,Ex6
VDAC3,2.33E-288,0.776860747,Ex6
LDHA,5.14E-288,0.751561597,Ex6
GPX1,9.29E-288,0.776749809,Ex6
RPSA,1.86E-287,0.756498798,Ex6
CHCHD10,4.37E-287,0.640832551,Ex6
TXNRD1,1.49E-286,0.6892347,Ex6
MRFAP1,4.10E-286,0.758032866,Ex6
PHB,6.69E-285,1.224491845,Ex6
SCRG1,1.73E-284,1.674932843,Ex6
CUTA,8.50E-284,1.007628639,Ex6
TM2D3,1.60E-283,0.826123792,Ex6
RPS27A,1.28E-282,0.744688346,Ex6
LAMTOR5,1.78E-282,0.926101201,Ex6
CDH9,2.60E-282,0.676471453,Ex6
EIF1,1.17E-281,0.613425874,Ex6
HAPLN4,2.13E-281,0.520274546,Ex6
C1QTNF4,6.74E-280,0.784148333,Ex6
B4GAT1,2.30E-279,0.656094457,Ex6
SELM,1.34E-278,0.893255996,Ex6
DNAJA1,5.27E-278,0.887304728,Ex6
GPX3,1.37E-277,1.019963362,Ex6
GPX4,3.18E-277,0.614238566,Ex6
SAT2,5.13E-277,0.923457058,Ex6
SERP2,7.06E-276,0.788052313,Ex6
PDE7B,3.22E-275,0.655601116,Ex6
ARPC5L,3.35E-275,0.892164221,Ex6
VDAC1,3.46E-275,0.716238276,Ex6
PRELID1,7.89E-275,0.928555332,Ex6
SERPINF1,1.84E-274,1.145899185,Ex6
ENO1,2.10E-274,0.661097613,Ex6
ACTG1,9.60E-274,0.619460657,Ex6
MRPL51,3.27E-273,1.13952613,Ex6
NDUFA8,1.20E-272,0.931557068,Ex6
NDUFV1,1.19E-271,0.966133043,Ex6
MYL12B,1.78E-270,0.830323829,Ex6
FAM153C,1.82E-268,0.858890801,Ex6
MLLT11,2.24E-267,0.711893851,Ex6
PPA1,2.83E-267,0.779034565,Ex6
LAMA2,1.44E-266,0.843700813,Ex6
SNRNP25,4.96E-266,1.063741073,Ex6
RAB40B,1.23E-265,0.862565413,Ex6
RPL6,5.55E-265,0.766538835,Ex6
RPL13,6.86E-265,0.57825999,Ex6
MTCH1,9.61E-265,0.558764729,Ex6
OCIAD1,2.24E-263,0.641098868,Ex6
ARPP19,6.69E-263,0.590998212,Ex6
NSG1,2.05E-262,0.925008627,Ex6
SAP18,2.69E-262,0.75157865,Ex6
PSMD7,5.22E-262,0.935582518,Ex6
CREG2,5.76E-262,0.563278019,Ex6
EIF5,3.79E-261,0.708938086,Ex6
STXBP6,5.74E-261,0.845278994,Ex6
SARAF,6.90E-261,0.570060888,Ex6
C19orf53,1.21E-260,0.950075131,Ex6
ROGDI,3.04E-260,0.814938048,Ex6
CISD1,8.08E-260,0.709688409,Ex6
UCHL1,1.87E-258,0.505230213,Ex6
LY6H,4.97E-258,0.53123345,Ex6
COX5A,6.90E-257,0.916969972,Ex6
PRDX5,1.72E-255,0.842414919,Ex6
RPL8,1.08E-254,0.76729927,Ex6
NRN1,3.52E-254,0.701484034,Ex6
DYNLRB1,5.59E-254,0.619408022,Ex6
MOAP1,4.48E-253,0.811793052,Ex6
PSMB6,1.06E-252,1.215371075,Ex6
PTGR1,4.85E-251,0.77209308,Ex6
CLTB,5.11E-251,0.580093781,Ex6
CES4A,5.15E-251,1.08056667,Ex6
GPC6,3.00E-250,0.60197672,Ex6
LAGE3,3.59E-250,0.942733604,Ex6
COL5A2,9.63E-250,0.884481432,Ex6
RPS14,1.72E-249,0.710432307,Ex6
UQCR10,3.40E-249,0.598400146,Ex6
TPT1,1.22E-248,0.597669046,Ex6
ATP5F1,3.75E-248,0.823219131,Ex6
TTYH1,1.39E-246,0.787142791,Ex6
TCEAL5,2.92E-246,0.897151419,Ex6
ZNF302,1.21E-245,0.88237741,Ex6
ARPC3,3.74E-245,0.87374851,Ex6
RPL10,4.96E-245,0.734467677,Ex6
ATP6V1E1,6.87E-245,0.577363537,Ex6
LRTM1,1.02E-244,1.003564503,Ex6
RPS6,3.15E-244,0.727982205,Ex6
SUB1,1.16E-243,0.622118455,Ex6
DSTN,9.35E-243,0.606512034,Ex6
PGAM1,1.66E-242,0.551714868,Ex6
UQCRH,1.98E-242,0.562310066,Ex6
RPS3,1.07E-241,0.669869232,Ex6
IGSF10,4.61E-241,1.210842214,Ex6
STMN4,9.17E-241,0.622250647,Ex6
YJEFN3,1.19E-240,0.647542583,Ex6
TMEM208,4.30E-240,1.236880176,Ex6
NDUFB11,8.21E-240,0.902859991,Ex6
CYC1,6.40E-239,0.8242679,Ex6
RCAN2,2.19E-237,0.553606909,Ex6
GULP1,2.33E-237,0.548644903,Ex6
EDF1,4.21E-237,0.529423262,Ex6
SPDYE3,4.32E-236,1.313833082,Ex6
COA3,2.05E-235,1.066491411,Ex6
CLTA,2.66E-235,0.671204143,Ex6
RRAGA,1.38E-233,0.86799522,Ex6
RPL14,1.42E-233,0.614637197,Ex6
RPL13A,3.35E-233,0.602097537,Ex6
PPP1R7,3.55E-233,0.764041902,Ex6
GOT1,1.10E-232,0.658760177,Ex6
SLC25A5,1.35E-232,1.027679044,Ex6
PLA2G16,4.47E-231,1.153073067,Ex6
ATP6V1H,5.15E-231,0.617541857,Ex6
POLR2K,1.14E-230,0.856442275,Ex6
RPS9,2.25E-230,0.777290804,Ex6
SRSF7,3.56E-230,0.833973725,Ex6
PRDX1,4.14E-230,0.654288199,Ex6
PITHD1,7.46E-229,0.663538438,Ex6
MIEN1,1.10E-228,0.92139134,Ex6
TAF7,1.38E-228,0.852253817,Ex6
NDUFS5,1.47E-228,0.625046449,Ex6
PDHB,1.95E-228,1.035781844,Ex6
CHMP3,8.92E-228,0.942875003,Ex6
HRH2,1.03E-227,1.046800299,Ex6
ACOT7,2.11E-227,0.592643054,Ex6
TCEAL7,4.50E-227,0.847269755,Ex6
HAX1,2.45E-226,0.985841413,Ex6
RPL7L1,1.08E-225,0.788551459,Ex6
HOOK2,1.92E-225,0.886605423,Ex6
